order_id,product_id,product_name,category,supplier,customer_id,region,channel,price,order_date,delivery_days,is_returned,return_reason,return_date
ORD10821,PRD5821,Boat Footwear Product,Footwear,Boat,CUST1556,East India,Retail Store,2700.6,23-11-2024,5,0,,
ORD10822,PRD5822,Boat Books Product,Books,Boat,CUST7137,North India,Mobile App,627.8,09-11-2024,6,0,,
ORD10823,PRD5823,Boat Footwear Product,Footwear,Boat,CUST4888,South India,Retail Store,813.02,11-09-2024,3,1,Other,16-09-2024
ORD10824,PRD5824,Samsung Apparel Product,Apparel,Samsung,CUST2324,West India,Website,3953.73,08-01-2024,3,0,,
ORD10825,PRD5825,Boat Electronics Product,Electronics,Boat,CUST1735,West India,Retail Store,373.57,18-09-2024,5,0,,
ORD10826,PRD5826,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST4445,North India,Mobile App,1462.94,02-09-2024,9,0,,
ORD10827,PRD5827,Nike Beauty Product,Beauty,Nike,CUST9215,West India,Retail Store,620.69,13-05-2024,7,1,Changed mind,25-05-2024
ORD10828,PRD5828,Philips Beauty Product,Beauty,Philips,CUST8827,West India,Mobile App,2858.25,05-03-2024,8,0,,
ORD10829,PRD5829,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST5435,North India,Retail Store,2105.51,10-08-2024,5,0,,
ORD10830,PRD5830,Lakme Apparel Product,Apparel,Lakme,CUST9407,East India,Retail Store,3082.85,13-11-2024,7,0,,
ORD10831,PRD5831,Philips Beauty Product,Beauty,Philips,CUST3427,North India,Mobile App,4613.08,16-03-2024,8,0,,
ORD10832,PRD5832,Nike Footwear Product,Footwear,Nike,CUST7162,East India,Website,4962.36,10-10-2024,10,1,Defective item,26-10-2024
ORD10833,PRD5833,Philips Footwear Product,Footwear,Philips,CUST5916,West India,Mobile App,1200.85,09-07-2024,3,1,Late delivery,15-07-2024
ORD10834,PRD5834,Samsung Footwear Product,Footwear,Samsung,CUST6216,West India,Retail Store,758.56,12-04-2024,4,1,Defective item,26-04-2024
ORD10835,PRD5835,Philips Electronics Product,Electronics,Philips,CUST6578,South India,Retail Store,2026.99,21-02-2024,3,1,Changed mind,01-03-2024
ORD10836,PRD5836,Boat Electronics Product,Electronics,Boat,CUST5861,North India,Mobile App,4366.67,28-06-2024,10,1,Late delivery,09-07-2024
ORD10837,PRD5837,Samsung Apparel Product,Apparel,Samsung,CUST6354,North India,Retail Store,3992.15,21-03-2024,5,0,,
ORD10838,PRD5838,Samsung Apparel Product,Apparel,Samsung,CUST8631,South India,Mobile App,588.41,26-02-2024,10,0,,
ORD10839,PRD5839,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST1271,North India,Retail Store,1032.92,15-05-2024,9,0,,
ORD10840,PRD5840,Boat Books Product,Books,Boat,CUST9505,West India,Website,1861.28,14-06-2024,3,1,Late delivery,19-06-2024
ORD10841,PRD5841,Samsung Apparel Product,Apparel,Samsung,CUST2582,South India,Website,3276.67,28-11-2024,4,1,Late delivery,09-12-2024
ORD10842,PRD5842,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST3174,South India,Website,836.12,25-02-2024,8,1,Wrong item sent,12-03-2024
ORD10843,PRD5843,Boat Footwear Product,Footwear,Boat,CUST3056,West India,Retail Store,4629.23,11-02-2024,7,0,,
ORD10844,PRD5844,Lakme Electronics Product,Electronics,Lakme,CUST3874,North India,Retail Store,3110.01,18-01-2024,4,0,,
ORD10845,PRD5845,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST7451,North India,Mobile App,1039.23,04-03-2024,8,0,,
ORD10846,PRD5846,Boat Apparel Product,Apparel,Boat,CUST1378,North India,Mobile App,2113.58,03-06-2024,9,0,,
ORD10847,PRD5847,Nike Electronics Product,Electronics,Nike,CUST2415,East India,Website,1964.17,08-06-2024,7,0,,
ORD10848,PRD5848,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST3018,North India,Website,323.9,12-05-2024,9,0,,
ORD10849,PRD5849,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST7393,South India,Mobile App,4822.95,08-02-2024,9,0,,
ORD10850,PRD5850,Lakme Apparel Product,Apparel,Lakme,CUST5537,East India,Retail Store,4835.95,17-05-2024,4,0,,
ORD10851,PRD5851,Boat Footwear Product,Footwear,Boat,CUST3923,East India,Website,1696.72,19-05-2024,7,0,,
ORD10852,PRD5852,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST8711,East India,Mobile App,2309.66,22-08-2024,2,0,,
ORD10853,PRD5853,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST9595,North India,Retail Store,3275.97,02-03-2024,5,0,,
ORD10854,PRD5854,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST7847,South India,Mobile App,3174.02,07-05-2024,6,0,,
ORD10855,PRD5855,Lakme Beauty Product,Beauty,Lakme,CUST1875,North India,Retail Store,929.72,26-04-2024,10,0,,
ORD10856,PRD5856,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST7297,South India,Website,3947.66,12-04-2024,10,0,,
ORD10857,PRD5857,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST3298,East India,Website,479.19,09-11-2024,8,1,Late delivery,24-11-2024
ORD10858,PRD5858,Lakme Books Product,Books,Lakme,CUST7517,West India,Retail Store,477.35,26-05-2024,4,0,,
ORD10859,PRD5859,Lakme Apparel Product,Apparel,Lakme,CUST1567,South India,Retail Store,4921.66,14-02-2024,8,0,,
ORD10860,PRD5860,Lakme Books Product,Books,Lakme,CUST1133,South India,Website,882.8,26-04-2024,4,0,,
ORD10861,PRD5861,Philips Apparel Product,Apparel,Philips,CUST5093,East India,Retail Store,1655.72,28-05-2024,5,0,,
ORD10862,PRD5862,Nike Footwear Product,Footwear,Nike,CUST7112,West India,Website,3522.37,02-12-2024,2,0,,
ORD10863,PRD5863,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST6869,East India,Mobile App,2645.23,10-02-2024,5,1,Size mismatch,22-02-2024
ORD10864,PRD5864,Boat Books Product,Books,Boat,CUST6549,North India,Retail Store,4107.06,05-02-2024,6,0,,
ORD10865,PRD5865,AmazonBasics Books Product,Books,AmazonBasics,CUST2734,West India,Retail Store,1670.02,18-04-2024,3,0,,
ORD10866,PRD5866,Samsung Books Product,Books,Samsung,CUST6106,East India,Website,2729.8,15-07-2024,10,0,,
ORD10867,PRD5867,Samsung Books Product,Books,Samsung,CUST9895,East India,Retail Store,827.41,27-12-2024,9,1,Defective item,11-01-2025
ORD10868,PRD5868,Lakme Beauty Product,Beauty,Lakme,CUST8475,North India,Mobile App,2358.97,01-06-2024,4,0,,
ORD10869,PRD5869,Philips Books Product,Books,Philips,CUST3344,North India,Mobile App,1965.24,07-02-2024,7,0,,
ORD10870,PRD5870,Lakme Footwear Product,Footwear,Lakme,CUST4191,West India,Website,4172.18,24-02-2024,9,0,,
ORD10871,PRD5871,Lakme Beauty Product,Beauty,Lakme,CUST3440,South India,Website,3892.66,09-06-2024,8,0,,
ORD10872,PRD5872,Samsung Apparel Product,Apparel,Samsung,CUST4426,West India,Website,2197.54,20-11-2024,4,0,,
ORD10873,PRD5873,Philips Electronics Product,Electronics,Philips,CUST1738,East India,Mobile App,292.12,05-09-2024,7,0,,
ORD10874,PRD5874,Philips Electronics Product,Electronics,Philips,CUST7946,West India,Retail Store,3849.39,10-12-2024,7,0,,
ORD10875,PRD5875,Nike Electronics Product,Electronics,Nike,CUST3407,East India,Retail Store,2769.49,23-07-2024,7,0,,
ORD10876,PRD5876,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST7754,South India,Mobile App,258.18,18-02-2024,8,0,,
ORD10877,PRD5877,Samsung Electronics Product,Electronics,Samsung,CUST6312,North India,Website,4884.19,11-09-2024,10,1,Changed mind,01-10-2024
ORD10878,PRD5878,Lakme Electronics Product,Electronics,Lakme,CUST4905,East India,Website,4805.97,23-11-2024,7,0,,
ORD10879,PRD5879,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST6681,East India,Retail Store,726.73,28-07-2024,6,0,,
ORD10880,PRD5880,Boat Footwear Product,Footwear,Boat,CUST4146,South India,Retail Store,2381.01,14-01-2024,5,1,Size mismatch,27-01-2024
ORD10881,PRD5881,Lakme Apparel Product,Apparel,Lakme,CUST2452,East India,Mobile App,670.8,06-10-2024,4,0,,
ORD10882,PRD5882,Samsung Electronics Product,Electronics,Samsung,CUST2229,North India,Retail Store,920.23,20-09-2024,7,0,,
ORD10883,PRD5883,Samsung Beauty Product,Beauty,Samsung,CUST7842,North India,Mobile App,3739.31,12-09-2024,8,0,,
ORD10884,PRD5884,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST2478,West India,Website,2004.26,17-08-2024,2,0,,
ORD10885,PRD5885,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST6905,North India,Website,2405.34,04-12-2024,8,0,,
ORD10886,PRD5886,Philips Electronics Product,Electronics,Philips,CUST2054,West India,Retail Store,4482.01,12-04-2024,9,1,Wrong item sent,29-04-2024
ORD10887,PRD5887,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST5735,South India,Website,3977.14,22-04-2024,5,0,,
ORD10888,PRD5888,Nike Electronics Product,Electronics,Nike,CUST4326,North India,Retail Store,3503.05,23-05-2024,8,0,,
ORD10889,PRD5889,Lakme Beauty Product,Beauty,Lakme,CUST8665,East India,Mobile App,1422.42,07-09-2024,6,1,Other,23-09-2024
ORD10890,PRD5890,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST2526,East India,Mobile App,384.45,21-03-2024,8,1,Changed mind,30-03-2024
ORD10891,PRD5891,Philips Electronics Product,Electronics,Philips,CUST8081,West India,Mobile App,2415.09,05-05-2024,6,0,,
ORD10892,PRD5892,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST1643,South India,Retail Store,3364.9,22-01-2024,5,1,Other,01-02-2024
ORD10893,PRD5893,Philips Electronics Product,Electronics,Philips,CUST9658,West India,Website,3256.01,02-08-2024,2,0,,
ORD10894,PRD5894,Philips Footwear Product,Footwear,Philips,CUST7116,East India,Retail Store,519.93,13-08-2024,4,0,,
ORD10895,PRD5895,Nike Beauty Product,Beauty,Nike,CUST1315,North India,Retail Store,920.81,10-04-2024,10,0,,
ORD10896,PRD5896,Nike Books Product,Books,Nike,CUST6082,West India,Mobile App,2658.67,04-05-2024,5,0,,
ORD10897,PRD5897,Philips Beauty Product,Beauty,Philips,CUST1129,North India,Mobile App,400.03,17-08-2024,2,0,,
ORD10898,PRD5898,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST3968,North India,Retail Store,3638.35,27-11-2024,3,0,,
ORD10899,PRD5899,Samsung Footwear Product,Footwear,Samsung,CUST2946,West India,Mobile App,542.03,11-10-2024,3,0,,
ORD10900,PRD5900,Samsung Apparel Product,Apparel,Samsung,CUST2617,South India,Retail Store,4791.21,04-07-2024,2,0,,
ORD10901,PRD5901,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST6531,East India,Retail Store,1895.61,12-12-2024,7,0,,
ORD10902,PRD5902,Lakme Footwear Product,Footwear,Lakme,CUST9772,East India,Website,1878.58,03-04-2024,8,0,,
ORD10903,PRD5903,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST8196,East India,Mobile App,3374.58,27-01-2024,2,0,,
ORD10904,PRD5904,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST5341,South India,Retail Store,1035.72,08-11-2024,8,0,,
ORD10905,PRD5905,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST6165,North India,Mobile App,3369.45,01-09-2024,7,0,,
ORD10906,PRD5906,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST9606,East India,Retail Store,1472.22,17-08-2024,2,0,,
ORD10907,PRD5907,Philips Books Product,Books,Philips,CUST7317,South India,Website,594.42,24-05-2024,4,1,Late delivery,29-05-2024
ORD10908,PRD5908,Nike Beauty Product,Beauty,Nike,CUST1614,West India,Mobile App,1618.13,28-06-2024,10,0,,
ORD10909,PRD5909,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST1183,East India,Retail Store,3198.39,11-01-2024,7,0,,
ORD10910,PRD5910,Nike Footwear Product,Footwear,Nike,CUST8487,West India,Mobile App,1187.3,22-05-2024,2,0,,
ORD10911,PRD5911,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST6462,North India,Retail Store,3152.06,05-04-2024,7,0,,
ORD10912,PRD5912,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST4066,West India,Mobile App,3290.74,16-11-2024,3,0,,
ORD10913,PRD5913,Nike Books Product,Books,Nike,CUST1008,East India,Mobile App,401.37,04-09-2024,8,1,Changed mind,22-09-2024
ORD10914,PRD5914,Philips Apparel Product,Apparel,Philips,CUST5003,North India,Retail Store,4033.83,21-06-2024,7,0,,
ORD10915,PRD5915,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST9251,North India,Retail Store,4903.86,18-08-2024,6,0,,
ORD10916,PRD5916,Boat Books Product,Books,Boat,CUST5779,North India,Retail Store,2995.63,09-03-2024,7,0,,
ORD10917,PRD5917,Boat Footwear Product,Footwear,Boat,CUST2581,West India,Retail Store,4096.49,17-05-2024,9,0,,
ORD10918,PRD5918,Lakme Apparel Product,Apparel,Lakme,CUST2445,East India,Website,814.86,22-06-2024,10,0,,
ORD10919,PRD5919,Nike Books Product,Books,Nike,CUST4232,East India,Retail Store,4654.8,28-05-2024,10,0,,
ORD10920,PRD5920,Philips Beauty Product,Beauty,Philips,CUST9934,West India,Retail Store,1986.4,04-08-2024,6,0,,
ORD10921,PRD5921,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST8564,South India,Website,2309.14,18-09-2024,10,0,,
ORD10922,PRD5922,Nike Books Product,Books,Nike,CUST1326,East India,Website,4726.76,10-11-2024,6,0,,
ORD10923,PRD5923,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST9653,West India,Mobile App,783.21,25-01-2024,4,0,,
ORD10924,PRD5924,Philips Books Product,Books,Philips,CUST9491,West India,Website,4457.24,04-06-2024,5,0,,
ORD10925,PRD5925,Samsung Footwear Product,Footwear,Samsung,CUST7492,South India,Website,1572.35,20-12-2024,9,1,Other,07-01-2025
ORD10926,PRD5926,Nike Electronics Product,Electronics,Nike,CUST9431,East India,Website,4334.58,08-04-2024,7,1,Changed mind,16-04-2024
ORD10927,PRD5927,Philips Books Product,Books,Philips,CUST8784,East India,Mobile App,4610.85,03-11-2024,10,0,,
ORD10928,PRD5928,Lakme Electronics Product,Electronics,Lakme,CUST6331,East India,Retail Store,3824.2,16-04-2024,5,0,,
ORD10929,PRD5929,Philips Books Product,Books,Philips,CUST5929,West India,Mobile App,4241.59,07-12-2024,7,0,,
ORD10930,PRD5930,Philips Footwear Product,Footwear,Philips,CUST3329,West India,Retail Store,3926.95,12-04-2024,10,0,,
ORD10931,PRD5931,Samsung Books Product,Books,Samsung,CUST5689,North India,Retail Store,1051.66,01-04-2024,6,0,,
ORD10932,PRD5932,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST2858,South India,Website,4926.41,22-11-2024,8,1,Late delivery,06-12-2024
ORD10933,PRD5933,Samsung Books Product,Books,Samsung,CUST3725,South India,Website,407.23,08-12-2024,8,0,,
ORD10934,PRD5934,Boat Footwear Product,Footwear,Boat,CUST7461,South India,Website,832.3,08-03-2024,6,0,,
ORD10935,PRD5935,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST8227,West India,Retail Store,4125.37,02-03-2024,2,0,,
ORD10936,PRD5936,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST5774,East India,Mobile App,2628.09,10-01-2024,5,1,Changed mind,24-01-2024
ORD10937,PRD5937,Philips Apparel Product,Apparel,Philips,CUST9287,West India,Website,3717.45,12-08-2024,9,0,,
ORD10938,PRD5938,Lakme Beauty Product,Beauty,Lakme,CUST7954,North India,Mobile App,3033.67,27-02-2024,6,0,,
ORD10939,PRD5939,Nike Footwear Product,Footwear,Nike,CUST8455,North India,Website,1628.23,24-02-2024,9,0,,
ORD10940,PRD5940,Lakme Electronics Product,Electronics,Lakme,CUST9077,East India,Retail Store,3506.65,11-10-2024,5,1,Defective item,20-10-2024
ORD10941,PRD5941,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST2838,South India,Retail Store,3254.2,19-08-2024,2,0,,
ORD10942,PRD5942,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST3151,North India,Retail Store,968.34,06-02-2024,5,0,,
ORD10943,PRD5943,Samsung Books Product,Books,Samsung,CUST6896,East India,Mobile App,244.79,16-08-2024,3,0,,
ORD10944,PRD5944,Boat Apparel Product,Apparel,Boat,CUST9134,South India,Website,3687.02,18-07-2024,7,1,Changed mind,04-08-2024
ORD10945,PRD5945,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST5021,East India,Website,676.05,04-01-2024,3,0,,
ORD10946,PRD5946,Nike Beauty Product,Beauty,Nike,CUST2739,East India,Mobile App,4040.34,26-05-2024,8,0,,
ORD10947,PRD5947,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST4642,East India,Mobile App,2864.41,24-09-2024,2,0,,
ORD10948,PRD5948,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST9794,West India,Retail Store,3156.73,20-01-2024,2,0,,
ORD10949,PRD5949,Lakme Apparel Product,Apparel,Lakme,CUST7092,East India,Mobile App,1905.85,11-02-2024,5,0,,
ORD10950,PRD5950,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST8998,South India,Mobile App,2860.29,28-02-2024,3,0,,
ORD10951,PRD5951,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST6400,East India,Mobile App,3852.76,24-06-2024,3,0,,
ORD10952,PRD5952,Boat Books Product,Books,Boat,CUST7309,West India,Retail Store,3779.52,09-09-2024,4,0,,
ORD10953,PRD5953,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST2407,West India,Mobile App,4798.75,18-06-2024,8,0,,
ORD10954,PRD5954,Samsung Electronics Product,Electronics,Samsung,CUST8884,North India,Website,1769.27,07-06-2024,6,0,,
ORD10955,PRD5955,Lakme Beauty Product,Beauty,Lakme,CUST4738,South India,Website,1666.9,03-08-2024,7,1,Wrong item sent,14-08-2024
ORD10956,PRD5956,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST9528,North India,Retail Store,4982.4,28-10-2024,9,0,,
ORD10957,PRD5957,Samsung Apparel Product,Apparel,Samsung,CUST1919,East India,Retail Store,2353.33,20-04-2024,10,0,,
ORD10958,PRD5958,AmazonBasics Books Product,Books,AmazonBasics,CUST9592,East India,Website,4453.74,03-02-2024,2,0,,
ORD10959,PRD5959,Boat Books Product,Books,Boat,CUST7474,East India,Mobile App,2079.32,28-05-2024,9,0,,
ORD10960,PRD5960,Lakme Apparel Product,Apparel,Lakme,CUST7122,East India,Retail Store,3538.97,12-02-2024,3,0,,
ORD10961,PRD5961,Boat Footwear Product,Footwear,Boat,CUST7076,West India,Retail Store,3174.03,02-08-2024,4,0,,
ORD10962,PRD5962,Philips Books Product,Books,Philips,CUST4180,North India,Website,4012.15,26-08-2024,3,0,,
ORD10963,PRD5963,Samsung Footwear Product,Footwear,Samsung,CUST2271,East India,Mobile App,3023.37,09-01-2024,7,0,,
ORD10964,PRD5964,Samsung Apparel Product,Apparel,Samsung,CUST7532,South India,Retail Store,3283.16,07-11-2024,2,0,,
ORD10965,PRD5965,Boat Apparel Product,Apparel,Boat,CUST8747,West India,Website,2983.92,24-07-2024,4,0,,
ORD10966,PRD5966,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST7479,East India,Mobile App,2891.17,22-02-2024,4,0,,
ORD10967,PRD5967,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST2259,West India,Website,3447.05,08-11-2024,10,1,Changed mind,22-11-2024
ORD10968,PRD5968,Nike Electronics Product,Electronics,Nike,CUST9550,East India,Retail Store,1495.14,15-11-2024,10,1,Size mismatch,03-12-2024
ORD10969,PRD5969,Samsung Apparel Product,Apparel,Samsung,CUST3575,South India,Website,2591.63,16-12-2024,6,0,,
ORD10970,PRD5970,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST9867,North India,Website,481.04,12-02-2024,7,0,,
ORD10971,PRD5971,Samsung Footwear Product,Footwear,Samsung,CUST4799,East India,Website,3967.51,16-05-2024,10,0,,
ORD10972,PRD5972,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST8505,South India,Website,3985.35,12-07-2024,9,0,,
ORD10973,PRD5973,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST5741,North India,Retail Store,2312.96,12-04-2024,8,0,,
ORD10974,PRD5974,Boat Beauty Product,Beauty,Boat,CUST6357,South India,Retail Store,1775.33,21-11-2024,10,0,,
ORD10975,PRD5975,Samsung Electronics Product,Electronics,Samsung,CUST9802,West India,Mobile App,625.28,20-06-2024,4,0,,
ORD10976,PRD5976,Nike Apparel Product,Apparel,Nike,CUST8987,West India,Retail Store,3071.48,01-09-2024,9,0,,
ORD10977,PRD5977,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST8624,East India,Retail Store,4992.07,18-08-2024,6,1,Changed mind,03-09-2024
ORD10978,PRD5978,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST8574,East India,Retail Store,3284.31,15-07-2024,4,0,,
ORD10979,PRD5979,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST1054,West India,Mobile App,3253.65,16-08-2024,2,0,,
ORD10980,PRD5980,Philips Apparel Product,Apparel,Philips,CUST9896,East India,Website,768.01,14-04-2024,5,0,,
ORD10981,PRD5981,Lakme Books Product,Books,Lakme,CUST9539,East India,Mobile App,4231.05,01-11-2024,9,0,,
ORD10982,PRD5982,Lakme Books Product,Books,Lakme,CUST1389,North India,Website,2944.99,13-06-2024,8,0,,
ORD10983,PRD5983,Samsung Beauty Product,Beauty,Samsung,CUST3393,East India,Mobile App,1085.49,11-02-2024,7,0,,
ORD10984,PRD5984,Philips Footwear Product,Footwear,Philips,CUST9669,East India,Retail Store,1805.65,27-04-2024,6,0,,
ORD10985,PRD5985,Samsung Footwear Product,Footwear,Samsung,CUST8145,West India,Website,316.12,16-09-2024,8,1,Wrong item sent,30-09-2024
ORD10986,PRD5986,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST4708,North India,Mobile App,1510.74,14-05-2024,4,0,,
ORD10987,PRD5987,Samsung Beauty Product,Beauty,Samsung,CUST4619,South India,Website,1633.88,16-10-2024,8,1,Wrong item sent,30-10-2024
ORD10988,PRD5988,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST9437,East India,Retail Store,1444.62,04-07-2024,3,0,,
ORD10989,PRD5989,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST7852,South India,Mobile App,4389.11,09-11-2024,4,1,Wrong item sent,15-11-2024
ORD10990,PRD5990,Nike Apparel Product,Apparel,Nike,CUST3730,North India,Website,1093.29,18-08-2024,9,1,Defective item,03-09-2024
ORD10991,PRD5991,Samsung Footwear Product,Footwear,Samsung,CUST2772,South India,Website,2399.3,16-03-2024,3,0,,
ORD10992,PRD5992,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST3807,East India,Mobile App,840.7,04-08-2024,4,0,,
ORD10993,PRD5993,Nike Apparel Product,Apparel,Nike,CUST2682,West India,Retail Store,3694.11,14-06-2024,3,0,,
ORD10994,PRD5994,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST1419,South India,Mobile App,2296.88,08-09-2024,7,0,,
ORD10995,PRD5995,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST2700,North India,Mobile App,3874.46,20-07-2024,9,0,,
ORD10996,PRD5996,Boat Apparel Product,Apparel,Boat,CUST4036,South India,Mobile App,3129.08,20-06-2024,4,0,,
ORD10997,PRD5997,Boat Apparel Product,Apparel,Boat,CUST5322,North India,Website,3806.6,25-09-2024,6,0,,
ORD10998,PRD5998,Philips Beauty Product,Beauty,Philips,CUST9813,South India,Website,4791.75,13-05-2024,3,0,,
ORD10999,PRD5999,Philips Apparel Product,Apparel,Philips,CUST4601,West India,Website,473.86,03-10-2024,10,0,,
